duplicate_id,event_date,duplicate_mrn,original_mrn,source,department_id,department_name,service_line,contributory_factor_type,contributory_factors,primary_category,status,resolution_type,days_to_resolution,assigned_analyst,facility,patient_age_group,duplicate_score,investigation_time_minutes
612,2024-06-16,76736259,93232220,Self-schedule,1,Primary Care,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,Split,7,Ede Lansbury,HIBISCUS MEDICAL CENTER INC,Adult,76,49
613,2025-12-11,1104953,3849268,Internal Registration,4,Specialty Clinics,Ambulatory,Workflow Issue,Skipped duplicate search,Workflow,In Progress,Pending,12,Ulrich Parmby,LAS CRUCES MEDICAL CENTER LLC,Unknown,94,9
614,2025-02-14,54745924,3758035,Self-schedule,5,Laboratory,Ancillary,Workflow Issue,Registration workflow deviation,Workflow,In Progress,Pending,15,Helene O' Mullane,EPIC MEDICAL CENTERS,Adult,89,14
615,2024-08-08,62547867,31369253,Self-schedule,6,Radiology,Ancillary,Registration Information,Duplicate registration attempt,Registration Process,Resolved,No Action Required,4,Almeria Pardey,DAVIESS COUNTY HOSPITAL,Pediatric,80,31
616,2025-09-15,78220375,71681571,Internal Registration,1,Primary Care,Ambulatory,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,Split,10,Dyane Malins,"PRIMARY MEDICAL CENTER, INC",Pediatric,71,50
617,2025-11-16,21264204,40512795,Self-schedule,6,Radiology,Ancillary,Patient Input Error,Guardian entered own DOB,Date of Birth,In Progress,Pending,28,Maxie Friedenbach,GOSHEN HOSPITAL ASSOCIATION INC,Adult,82,49
618,2025-06-05,38744277,35340565,Internal Registration,8,Behavioral Health,Behavioral Health,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,No Action Required,12,Joanna Fruser,"WILLIS KNIGHTON MEDICAL CENTER, INC. WK EMERGENCY DEPT GROUP",Adult,93,23
619,2026-01-18,98921356,87915347,Internal Registration,2,Emergency Department,Emergency,Data Entry Error,DOB typo,Date of Birth,Resolved,Merge,4,Shanta Jojic,ST LUKES ROOSEVELT HOSPITAL CENTER,Adult,93,204
620,2024-02-21,58426061,55370880,Patient Portal,7,Inpatient,Inpatient,Registration Information,Missing insurance information,Insurance Information,Resolved,KND,10,Zarah Polye,KATHERINE SHAW BETHEA HOSPITAL-SNU,Adult,100,13
621,2026-02-24,16928603,35887417,Emergency Department,8,Behavioral Health,Behavioral Health,Data Entry Error,DOB typo,Date of Birth,Resolved,KND,7,Janene Grunwall,EL PASO COUNTY HOSPITAL DISTRICT,Unknown,93,21
622,2026-01-21,3969383,32056275,Emergency Department,4,Specialty Clinics,Ambulatory,Registration Information,Missing insurance information,Insurance Information,Resolved,KND,11,Brigitte Carling,DLP MARIA PARHAM MEDICAL CENTER LLC,Pediatric,97,21
623,2026-03-25,5181844,5523331,Self-schedule,4,Specialty Clinics,Ambulatory,System Issue,Interface mapping error,System/Interface,Resolved,Split,15,Orel Escolme,DOOR COUNTY MEMORIAL HOSPITAL,Adult,49,14
624,2026-01-12,37996291,1086161,Registration Kiosk,5,Laboratory,Ancillary,Data Entry Error,Transposed first/last name,Patient Name,In Progress,Pending,17,Athene Ransley,LABETTE COUNTY MEDICAL CENTER,Adult,96,148
625,2025-06-27,96968926,63235577,Internal Registration,1,Primary Care,Ambulatory,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,Merge,5,Warde Hein,"ADAMS FAMILY MEDICAL CENTER, INC.",Adult,67,38
626,2023-11-07,82783460,26565156,Self-schedule,4,Specialty Clinics,Ambulatory,Data Entry Error,Incorrect address entry,Address,Resolved,Split,12,Pattie Barnshaw,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,Adult,97,8
627,2025-01-24,25067694,61339371,Registration Kiosk,2,Emergency Department,Emergency,Data Entry Error,Incorrect address entry,Address,Resolved,Merge,7,Millard Vasyaev,NEWTON MEDICAL CENTER,Adult,91,19
628,2025-08-10,81898011,10257067,Registration Kiosk,4,Specialty Clinics,Ambulatory,Workflow Issue,Registration workflow deviation,Workflow,Resolved,Merge,8,Dane Audiss,SOUTHERN MONTEREY COUNTY MEMORIAL HOSPITAL,Adult,87,179
629,2024-09-30,59122966,14046298,Self-schedule,5,Laboratory,Ancillary,Patient Input Error,Incorrect patient information,Other,Resolved,Split,9,Tarra Woodnutt,ST. VINCENT HOSPITAL,Senior,61,5
630,2024-09-16,66018476,82966564,Internal Registration,1,Primary Care,Ambulatory,Data Entry Error,Name typo,Patient Name,Resolved,Split,13,Wallace Shackelton,"WAIANAE DISTRICT COMPREHENSIVE HEALTH & HOSPITAL BOARD, INC.",Adult,99,36
631,2023-10-21,55149782,50500651,Referral,3,Urgent Care,Ambulatory,Data Entry Error,Transposed first/last name,Patient Name,In Progress,Pending,14,Emmey Fancutt,CHILDREN'S HOSPITAL,Adult,71,11
632,2024-05-26,47401979,593198,Call Center,6,Radiology,Ancillary,System Issue,Data synchronization issue,System/Interface,In Progress,Pending,15,Beatrix Foad,MISSOURI BAPTIST HOSPITAL OF SULLIVAN,Adult,80,10
633,2024-04-10,40245113,27939322,Internal Registration,5,Laboratory,Ancillary,Data Entry Error,DOB typo,Date of Birth,In Progress,Pending,7,Phelia Gronowe,NOVANT HEALTH ROWAN MEDICAL CENTER LLC,Adult,39,10
634,2025-07-13,10733258,49655540,Referral,4,Specialty Clinics,Ambulatory,System Issue,System duplicate creation,System/Interface,Resolved,No Action Required,7,Aubert Betterton,NORTH SHORE UNIVERSITY HOSPITAL,Adult,77,36
635,2025-02-10,54684096,75531959,Patient Portal,8,Behavioral Health,Behavioral Health,Data Entry Error,Transposed first/last name,Patient Name,Resolved,No Action Required,9,Howard Petricek,LEESBURG REGIONAL MEDICAL CENTER PHYSICIAN SERVICES LLC,Senior,78,19
636,2025-01-19,46584755,11557415,Internal Registration,1,Primary Care,Ambulatory,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,No Action Required,11,Parker Romeril,HOHENWALD MEDICAL CENTER,Senior,85,5
637,2025-11-01,64360090,80902000,Emergency Department,5,Laboratory,Ancillary,Data Entry Error,DOB typo,Date of Birth,Resolved,Merge,6,Sande Beneze,IASIS GLENWOOD REGIONAL MEDICAL CENTER LP,Pediatric,88,19
638,2026-05-05,33357425,56894414,External Interface,4,Specialty Clinics,Ambulatory,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,KND,12,Ethe Sergeaunt,JACKSON-MADISON COUNTY GENERAL HOSPITAL,Adult,91,15
639,2026-03-15,73244571,45139228,Internal Registration,5,Laboratory,Ancillary,Workflow Issue,Skipped duplicate search,Workflow,Resolved,Merge,6,Abigael Domone,ILLINOIS HOSPITALIST GROUP INC,Adult,100,6
640,2026-01-21,86251806,28636162,Internal Registration,8,Behavioral Health,Behavioral Health,Data Entry Error,DOB typo,Date of Birth,Resolved,Merge,1,Guglielmo Bedells,ELLIS HOSPITAL,Adult,88,7
641,2024-10-07,36950994,11465553,Call Center,8,Behavioral Health,Behavioral Health,Data Entry Error,DOB typo,Date of Birth,Resolved,No Action Required,14,Lacie MacNeice,"BERKSHIRE MEDICAL CENTER, INC.",Adult,68,16
642,2025-07-18,66594878,71833015,Internal Registration,6,Radiology,Ancillary,Data Entry Error,Incorrect address entry,Address,Resolved,No Action Required,14,Annalee Brazur,BATTLE MOUNTAIN GENERAL HOSPITAL,Pediatric,97,195
643,2024-08-17,81247913,57617537,Self-schedule,4,Specialty Clinics,Ambulatory,Data Entry Error,Incorrect address entry,Address,Resolved,Merge,9,Constance Croal,THE JAMES B. HAGGIN MEMORIAL HOSPITAL INC.,Pediatric,87,6
644,2025-10-17,62160797,82746315,Emergency Department,7,Inpatient,Inpatient,Registration Information,Missing insurance information,Insurance Information,Resolved,KND,7,Essa Sazio,ARCATA COMMUNITYLIFE MEDICAL CENTER,Adult,97,10
645,2025-09-25,70438066,47177229,Self-schedule,1,Primary Care,Ambulatory,Registration Information,Missing insurance information,Insurance Information,Resolved,Split,11,Olive Vicary,TRINITY REGIONAL MEDICAL CENTER,Adult,95,7
646,2025-07-18,52737139,72804046,Self-schedule,3,Urgent Care,Ambulatory,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,Split,12,Garth Lorinez,METROPOLITAN HOSPITAL,Pediatric,93,209
647,2025-05-05,41072588,2267794,Internal Registration,3,Urgent Care,Ambulatory,Data Entry Error,Transposed first/last name,Patient Name,Resolved,No Action Required,3,Daisy Oggers,HOSPITAL BASED MEDICAL SERVICES OF TENNESSEE-I PC,Adult,94,7
648,2025-07-31,75173513,59044727,Patient Portal,6,Radiology,Ancillary,Data Entry Error,Incorrect address entry,Address,Resolved,Split,8,Emelyne Laetham,ST. FRANCIS HOSPITAL INC.,Adult,96,35
649,2025-02-25,22966126,94068591,Internal Registration,4,Specialty Clinics,Ambulatory,Data Entry Error,Transposed first/last name,Patient Name,Escalated,Pending,44,Spencer Emanuele,FRANCISCAN HOSPITAL FOR CHILDREN INC,Senior,97,12
650,2026-02-16,97628062,81451932,Self-schedule,5,Laboratory,Ancillary,Data Entry Error,Transposed first/last name,Patient Name,Resolved,KND,12,Orbadiah Fensome,BARTLETT REGIONAL HOSPITAL,Senior,91,20
651,2025-12-14,75180393,87693669,Registration Kiosk,7,Inpatient,Inpatient,Workflow Issue,Registration workflow deviation,Workflow,Resolved,Merge,3,Richmond McKinna,COMMUNITY MEDICAL CENTER INC,Adult,93,55
652,2025-04-13,26282349,75688898,Internal Registration,4,Specialty Clinics,Ambulatory,Registration Information,Duplicate registration attempt,Registration Process,Pending Review,Pending,10,Lind Kubicka,HEARTLAND REHABILITATION HOSPITAL LLC,Adult,96,96
653,2026-01-19,25882759,65171394,Call Center,6,Radiology,Ancillary,Data Entry Error,Transposed first/last name,Patient Name,Resolved,No Action Required,9,Karry Jamblin,ELMHURST MEMORIAL HOSPITAL,Unknown,91,16
654,2024-04-06,94013598,19056892,Internal Registration,4,Specialty Clinics,Ambulatory,Data Entry Error,Incorrect address entry,Address,In Progress,Pending,22,Chris Higbin,DALLAS COUNTY HOSPITAL DISTRICT,Pediatric,87,21
655,2025-02-16,98925776,97006935,Internal Registration,6,Radiology,Ancillary,Data Entry Error,Incorrect address entry,Address,In Progress,Pending,18,Torrence Standell,BEAR LAKE COUNTY MEMORIAL HOSPITAL,Pediatric,85,51
656,2024-04-30,79712959,28658659,Self-schedule,1,Primary Care,Ambulatory,Data Entry Error,Incorrect address entry,Address,Resolved,Split,15,Caresa Sample,SPARTANBURG MEDICAL CENTER,Pediatric,89,6
657,2026-04-15,84255105,57527541,Internal Registration,1,Primary Care,Ambulatory,System Issue,System duplicate creation,System/Interface,Resolved,Split,14,Tessa Brekonridge,HUERFANO COUNTY HOSPITAL DISTRICT,Adult,100,23
658,2025-05-15,78014478,96070130,Self-schedule,4,Specialty Clinics,Ambulatory,Data Entry Error,DOB typo,Date of Birth,In Progress,Pending,4,Bron Manilove,OLIVE BRANCH FAMILY MEDICAL CENTER,Adult,95,44
659,2024-04-05,76588870,42932393,Patient Portal,1,Primary Care,Ambulatory,Data Entry Error,Incorrect address entry,Address,Escalated,Pending,27,Reggy Connue,"JOHN D. ARCHBOLD MEMORIAL HOSPITAL, INC.",Adult,53,11
660,2025-09-27,76945175,33720818,Self-schedule,4,Specialty Clinics,Ambulatory,Registration Information,Duplicate registration attempt,Registration Process,Resolved,KND,9,Pearline Paulton,UNIVERSITY HOSPITAL ATIRUM PHARMACY,Adult,89,21
661,2024-11-20,89817579,98962859,Self-schedule,3,Urgent Care,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,No Action Required,13,Augustine Concannon,"GREAT FALLS MEDICAL CENTER, LLC",Senior,93,25
662,2025-08-24,70712075,81353551,Internal Registration,8,Behavioral Health,Behavioral Health,Registration Information,Missing insurance information,Insurance Information,Resolved,Merge,3,Emeline Goodred,"ARTHUR M. BLANK HOSPITAL, INC.",Pediatric,100,41
663,2026-02-24,49754630,97086029,Internal Registration,7,Inpatient,Inpatient,Data Entry Error,Incorrect address entry,Address,Resolved,No Action Required,9,Tandi Lening,GUNDERSEN LUTHERAN MEDICAL CENTER INC,Adult,99,23
664,2025-07-04,70207146,49067955,Emergency Department,6,Radiology,Ancillary,Data Entry Error,Incorrect address entry,Address,In Progress,Pending,27,Lillis Gutman,"GREATER BALTIMORE MEDICAL CENTER, INC.",Senior,71,24
665,2026-06-03,72788675,85685436,Internal Registration,2,Emergency Department,Emergency,Registration Information,Duplicate registration attempt,Registration Process,Resolved,KND,10,Minda Littlechild,NORTHCROSS MEDICAL CENTER PC,Adult,73,42
666,2024-09-23,85393766,61145481,Self-schedule,6,Radiology,Ancillary,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,No Action Required,14,Templeton Considine,TRINITAS REGIONAL MEDICAL CENTER,Pediatric,95,12
667,2024-01-10,92934870,21152896,Internal Registration,7,Inpatient,Inpatient,System Issue,System duplicate creation,System/Interface,Resolved,No Action Required,7,Christina Baumford,TRINITY MEDICAL CENTER LLC,Pediatric,62,34
668,2024-07-24,99992354,85330562,Internal Registration,6,Radiology,Ancillary,System Issue,Interface mapping error,System/Interface,Resolved,KND,15,Catlin Humpage,ROLLING PLAINS MEMORIAL HOSPITAL,Adult,71,16
669,2023-11-01,84194760,55875445,Call Center,2,Emergency Department,Emergency,Data Entry Error,Name typo,Patient Name,Resolved,No Action Required,7,Gerome Mougenel,SALINE MEMORIAL HOSPITAL,Adult,100,11
670,2025-06-18,63797994,34899831,Self-schedule,7,Inpatient,Inpatient,Data Entry Error,Incorrect address entry,Address,Resolved,No Action Required,5,Amity Harget,READING HOSPITAL,Adult,91,15
671,2025-01-18,98701632,11051671,Call Center,1,Primary Care,Ambulatory,System Issue,Interface mapping error,System/Interface,Resolved,No Action Required,3,Sara Lambart,BOARD OF TRUSTEES OF HOWARD COMMUNITY HOSPITAL,Pediatric,60,15
672,2025-01-16,62454551,8107187,Internal Registration,7,Inpatient,Inpatient,Patient Input Error,Guardian entered own DOB,Date of Birth,Resolved,Merge,15,Britta Stanlack,NORTH CAROLINA BAPTIST HOSPITAL,Adult,84,14
673,2025-01-31,39947020,71063819,Internal Registration,5,Laboratory,Ancillary,Registration Information,Missing insurance information,Insurance Information,Resolved,No Action Required,5,Ulises Broadnicke,SUMNER REGIONAL MEDICAL CENTER,Senior,92,17
674,2024-11-15,14183297,5983265,Internal Registration,4,Specialty Clinics,Ambulatory,Data Entry Error,Name typo,Patient Name,Resolved,Merge,8,Aloysia Christofides,"CALVERTHEALTH MEDICAL CENTER, INC.",Pediatric,87,13
675,2026-05-05,59860147,80161192,Self-schedule,8,Behavioral Health,Behavioral Health,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,No Action Required,1,Celestine Bonicelli,HENRY COUNTY MEMORIAL HOSPITAL,Adult,67,13
676,2026-01-05,12421789,21455944,Internal Registration,4,Specialty Clinics,Ambulatory,Registration Information,Duplicate registration attempt,Registration Process,In Progress,Pending,18,Eldredge Keynes,ROCHESTER GENERAL HOSPITAL,Adult,64,53
677,2025-09-28,84121391,13825388,Self-schedule,7,Inpatient,Inpatient,Data Entry Error,DOB typo,Date of Birth,Resolved,Merge,11,Torrance Rowlstone,BANNER - UNIVERSITY HOSPITAL BASED PHYSICIANS LLC,Adult,77,114
678,2023-11-24,42638992,76055930,Internal Registration,4,Specialty Clinics,Ambulatory,Data Entry Error,Incorrect address entry,Address,Resolved,Split,1,Tyson Brislan,CALIFORNIA PACIFIC MEDICAL CENTER,Adult,96,7
679,2024-03-12,17842725,59135697,Emergency Department,4,Specialty Clinics,Ambulatory,Data Entry Error,Transposed first/last name,Patient Name,Resolved,Merge,10,Aubert Tanner,GRINNELL REGIONAL MEDICAL CENTER,Adult,80,23
680,2025-09-15,84859551,19096592,Self-schedule,6,Radiology,Ancillary,Data Entry Error,Transposed first/last name,Patient Name,Resolved,KND,7,Tadeas Clissold,HENDERSON COUNTY HOSPITAL CORPORATION,Senior,38,62
681,2024-07-28,64862323,99280447,Call Center,4,Specialty Clinics,Ambulatory,Data Entry Error,Name typo,Patient Name,Resolved,No Action Required,14,Sherm Marshalleck,PUBLIC HOSPITAL DISTRICT #1 OF KING COUNTY,Adult,91,159
682,2026-06-13,42600666,14467436,Referral,1,Primary Care,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,Merge,12,Peggy Mattiazzo,MOLINA MEDICAL CENTERS,Senior,86,17
683,2024-05-04,84179748,95250382,Internal Registration,5,Laboratory,Ancillary,Data Entry Error,Incorrect address entry,Address,Resolved,Merge,13,Storm Keeffe,ST. MARY MERCY HOSPITAL,Senior,63,23
684,2024-09-25,64470813,25831547,Call Center,6,Radiology,Ancillary,Registration Information,Missing insurance information,Insurance Information,Resolved,KND,15,Theresita Viscovi,UNIVERSITY OF NORTH CAROLINA HOSPITALS AT CHAPEL HILL,Adult,80,15
685,2024-05-28,31418355,16284770,Self-schedule,8,Behavioral Health,Behavioral Health,Data Entry Error,Transposed first/last name,Patient Name,Resolved,No Action Required,9,Jasmin Venmore,SOUTHWESTERN VERMONT MEDICAL CENTER INC,Pediatric,94,75
686,2024-09-25,8698068,81109802,Patient Portal,3,Urgent Care,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,No Action Required,9,Shelagh Dewen,TRANSITIONAL CARE UNIT@HARFORD MEMORIAL HOSPITAL,Adult,98,38
687,2024-04-18,42131381,55029742,Self-schedule,7,Inpatient,Inpatient,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,KND,2,Larina Lygo,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,Adult,79,18
688,2024-11-19,71639746,82028129,Call Center,7,Inpatient,Inpatient,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,Split,12,Dottie Moreno,LBJ MEDICAL CENTER,Adult,91,50
689,2025-10-04,51963264,51597051,Emergency Department,7,Inpatient,Inpatient,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,KND,11,Aurilia Huertas,"GRANDE RONDE HOSPITAL, INC",Adult,99,208
690,2023-10-16,8596902,38527854,Internal Registration,8,Behavioral Health,Behavioral Health,Registration Information,Incomplete demographics,Demographics/Registration,Pending Review,Pending,19,Bernadine Seargeant,"GRANDE RONDE HOSPITAL, INC.",Adult,61,20
691,2024-05-10,79678720,60433919,Emergency Department,6,Radiology,Ancillary,Data Entry Error,Transposed first/last name,Patient Name,Resolved,Merge,13,Nil Prahl,WILLIAMSTON HOSPITAL CORPORATION,Pediatric,89,162
692,2024-09-05,42361927,58061611,Referral,8,Behavioral Health,Behavioral Health,Data Entry Error,DOB typo,Date of Birth,Resolved,KND,15,Neely Itshak,EAST TEXAS MEDICAL CENTER JACKSONVILLE,Adult,32,40
693,2024-04-12,12381657,8371781,Emergency Department,2,Emergency Department,Emergency,System Issue,Data synchronization issue,System/Interface,Resolved,Merge,4,Cathee Bellson,NYU MEDICAL CENTER,Adult,89,112
694,2024-12-02,77512271,18368974,Call Center,2,Emergency Department,Emergency,Registration Information,Duplicate registration attempt,Registration Process,In Progress,Pending,19,Kathie Mersey,"WATAUGA MEDICAL CENTER, INC.",Adult,87,155
695,2025-02-11,37847080,49337833,Self-schedule,5,Laboratory,Ancillary,Data Entry Error,Name typo,Patient Name,Resolved,KND,9,Rollins Boskell,CAPITAL MEDICAL CENTER PHYSICIANS LLC,Adult,64,15
696,2025-12-23,72375,29996835,Internal Registration,3,Urgent Care,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,No Action Required,14,Rubin Senechault,COMMUNITY MEDICAL CENTER OF WESTERN IL INC,Senior,98,9
697,2023-09-25,51080711,23082350,Internal Registration,1,Primary Care,Ambulatory,System Issue,System duplicate creation,System/Interface,Resolved,Split,2,Willy Plessing,MUSC HOSPITAL,Adult,84,14
